temperature	field	S1Rx-Ch1	S1Rx-Ch2	S1Ry-Ch1	S1Ry-Ch2	S2Ry-Ch1	S2Ry-Ch2	S2Rx-Ch1	S2Rx-Ch2	Time	Sweep var
+5.37963427E-01	+8.68373845E-01	0.00173021	0.515629	-0.000120804	-179.712	-1.08705e-005	-179.563	0.00241782	0	478.828	0
+5.37969118E-01	+8.63451537E-01	0.00173045	0.515629	-0.000120789	-179.72	-1.0822e-005	-179.524	0.00241877	0.148438	479.141	0
+5.37969860E-01	+8.63448191E-01	0.00173045	0.515629	-0.000120774	-179.72	-1.08053e-005	-179.532	0.00241829	-0.0234376	479.453	0
+5.37968094E-01	+8.62620082E-01	0.00173045	0.507816	-0.000120759	-179.72	-1.07997e-005	-179.548	0.00241829	0.117188	479.781	0
+5.37965175E-01	+8.58551991E-01	0.00173021	0.515629	-0.000120737	-179.72	-1.07773e-005	-179.61	0.00241853	0.0390627	480.078	0
+5.37966150E-01	+8.58555076E-01	0.00173045	0.515629	-0.000120715	-179.72	-1.07419e-005	-179.759	0.00241829	-0.0546877	480.391	0
+5.37968063E-01	+8.54230792E-01	0.00173045	0.515629	-0.000120692	-179.72	-1.07401e-005	-179.813	0.00241877	0	480.703	0
+5.37972595E-01	+8.53676833E-01	0.00172997	0.515629	-0.000120655	-179.72	-1.07345e-005	-179.798	0.00241806	0.0781255	481.031	0
+5.37971571E-01	+8.53670259E-01	0.00172997	0.515629	-0.000120625	-179.712	-1.06954e-005	-179.798	0.00241829	0.226563	481.328	0
+5.37971894E-01	+8.50184341E-01	0.00173045	0.515629	-0.000120596	-179.712	-1.06581e-005	-179.72	0.00241829	-0.0234376	481.641	0
+5.37966865E-01	+8.48754546E-01	0.00173045	0.515629	-0.000120558	-179.72	-1.06395e-005	-179.642	0.00241877	-0.0937505	481.953	0
+5.37967454E-01	+8.48758829E-01	0.00173045	0.523441	-0.000120543	-179.72	-1.06283e-005	-179.603	0.00241877	-0.101563	482.266	0
+5.37973231E-01	+8.44719890E-01	0.00173021	0.515629	-0.000120521	-179.72	-1.06246e-005	-179.704	0.00241806	-0.0156251	482.594	0
+5.37974629E-01	+8.43895991E-01	0.00173045	0.515629	-0.000120499	-179.72	-1.06302e-005	-179.876	0.00241901	0.0625005	482.906	0
+5.37971379E-01	+8.43893436E-01	0.00173045	0.515629	-0.000120469	-179.72	-1.06283e-005	-179.993	0.00241877	-0.132813	483.203	0
+5.37970434E-01	+8.39720169E-01	0.00172997	0.515629	-0.000120447	-179.72	-1.06469e-005	179.923	0.00241901	0.0546877	483.531	0
+5.37972023E-01	+8.38985746E-01	0.00173021	0.515629	-0.000120424	-179.72	-1.0673e-005	179.892	0.00241829	-0.00781256	483.828	0
+5.37971612E-01	+8.38982660E-01	0.00173045	0.515629	-0.000120394	-179.72	-1.06861e-005	-179.899	0.00241806	-0.0937505	484.156	0
+5.37973347E-01	+8.34180801E-01	0.00173021	0.515629	-0.000120365	-179.72	-1.06749e-005	-179.767	0.00241829	-0.148438	484.453	0
+5.37972808E-01	+8.34098701E-01	0.00172997	0.515629	-0.000120342	-179.72	-1.06507e-005	-179.798	0.00241782	0	484.766	0
+5.37973942E-01	+8.34101824E-01	0.00172973	0.515629	-0.000120312	-179.72	-1.0619e-005	-179.962	0.00241877	0.156251	485.078	0
+5.37970042E-01	+8.29671788E-01	0.00173021	0.515629	-0.000120275	-179.72	-1.05557e-005	179.884	0.00241829	0.179688	485.391	0
+5.37967037E-01	+8.29178370E-01	0.00172997	0.515629	-0.000120253	-179.728	-1.05035e-005	179.868	0.00241758	0.0781255	485.719	0
+5.37965675E-01	+8.29180654E-01	0.00172997	0.515629	-0.000120223	-179.735	-1.04812e-005	179.767	0.00241829	0.0312502	486.031	0
+5.37968834E-01	+8.24301368E-01	0.00173021	0.507816	-0.000120201	-179.728	-1.0483e-005	179.712	0.00241829	-0.117188	486.328	0
+5.37967253E-01	+8.24298936E-01	0.00172997	0.523441	-0.000120163	-179.72	-1.0483e-005	179.774	0.00241829	-0.0546877	486.656	0
+5.37967228E-01	+8.22336900E-01	0.00172973	0.515629	-0.000120141	-179.72	-1.04718e-005	179.899	0.00241806	-0.0312502	486.969	0
+5.37966658E-01	+8.19394930E-01	0.00172997	0.515629	-0.000120111	-179.72	-1.0483e-005	179.938	0.00241829	0.0546877	487.266	0
